metric_name,metric_description,metric_unit,ds_name,ds_description,net,sta,loc,chan,value,starttime,endtime,lat,lon,elev
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-95.985","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-101.625","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","REED ","--","HNZ","2.30525463966e-05","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","REED ","--","HNZ","1.266113869e-06","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","3527","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-12700.6090725","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","32.147828461","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-14470","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-10943","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","7210.11","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","7210.11","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","REED ","--","HNZ","200.003051318","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","574.92","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","56.78","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","20.96","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 21:00:00","2018-02-01 22:00:00","43.701279","-124.107513","5"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","1","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-97.7972","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-100.394","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-102.635","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-104.877","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-106.06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-109.819","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-114.581","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-115.942","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-115.681","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-114.525","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-94.6935","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","SLA  ","01","HNN","1.38465818967e-05","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","1.39787448862e-06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","324","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","4763.4329498","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","90.6464545979","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","4588","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","4912","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","3605.06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","3605.06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","SLA  ","01","HNN","100.001664355","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","02","HNN","2","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","02","HNN","1","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","SLA  ","02","HNN","3.33089990482e-05","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","SLA  ","02","HNN","1.26682329013e-06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","SLA  ","02","HNN","54998","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","SLA  ","02","HNN","-2485.18799886","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","SLA  ","02","HNN","1094.45120865","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","02","HNN","-28822","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","02","HNN","26176","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","02","HNN","1442.03","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","02","HNN","1442.03","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","SLA  ","02","HNN","40.0008321775","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","02","HNN","16.48","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","02","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","1","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","1","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","1","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-109.403","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-112.394","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-113.388","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-115.789","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-116.522","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-115.101","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-118.773","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-115.814","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-103.401","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-102.268","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-100.165","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","SLA  ","03","HNN","8.11441163418e-05","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","1.32650427924e-06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","2817","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-11048.698937","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","33.4461999626","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-12477","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-9660","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","3605.06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","3605.06","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","SLA  ","03","HNN","100.001664355","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","438.33","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","25.5","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","6.11","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 21:00:00","2018-02-01 22:00:00","47.582088","-122.331451","6"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 22:00:00","2018-02-01 23:00:00","41.73204","-122.710388","1059.7"
